TEO,FWC,FWE,TCA,TO_sump,TO_feed,PO_feed,VC,VE,TWI,Y
44.29,269,215.9,3.7,109.2,107.1,131,51,56,55.2,8
44.98,268.7,215.3,2,116,111.3,134.5,48,56,55.57,8
45.15,266.3,216.1,6.1,114.7,111.1,138.5,53,56,55.52,8
40.11,268.9,215.9,2.3,108.6,106.1,130,47,56,59.29,8
40.32,268.6,216,2.8,111.6,108.8,136.5,49,56,55.89,8
45.27,269,214.8,1.5,119.5,113.8,138.5,49,56,56.02,8
39.78,269.3,214.6,1.9,112.4,108.2,135.5,49,56,56.3,8
49.82,270.1,215.4,2.1,113.6,109.8,128.5,47,56,55.03,8
44.94,269.6,215.4,1.9,116,111.6,135.5,48,56,55.61,8
40.6,267.2,215.7,3.1,111.3,108.4,138.5,49,56,56.02,8
50.51,271.6,215.7,0.7,112,109.2,130,47,56,55.16,8
46.09,267.1,215.2,5.7,116.2,113.3,138,57,56,55.57,8
45.15,265.6,215.7,6,113.6,111.1,137,57,56,54.99,8
46.21,267.6,215.5,5,119,114,137,53,56,56.1,8
49.94,270.4,216.7,2.3,112.9,109.6,129.5,47,56,54.95,8
40.19,268.2,215,3.6,112.2,108.4,137.5,49,56,56.3,8
50.27,269.1,216.7,2.3,114.5,110.5,129,47,56,55.16,8
45.19,266.3,216.1,6.4,114.7,111.1,137,53,56,55.52,8
45.8,269.5,216.3,3.3,116.7,112,139.4,49,56,55.69,8
50.39,266.3,213.4,1.9,120.9,114.9,141.4,49,56,56.38,8
49.94,265.2,215.5,3.9,115.1,110.9,137,47,56,55.48,8
50.02,264.3,215.4,1,115.1,110.9,134,47,56,55.57,8
44.94,268.4,215.1,1.7,116,111.3,134,48,56,55.57,8
40.81,267,214.8,3.3,111.1,108.2,138.5,49,56,56.02,8
52.89,266.5,215.7,3.3,107.3,95.7,143.9,49.44,56,56.83,8
42.69,267.5,216,4.8,110.1,108,134,56,56,59.58,8
45.84,268,213.1,3.5,116.4,112,141.9,49,56,55.69,8
40.07,269.5,213.7,2.6,110.3,107.5,130.5,47,56,59.37,8
40.6,267,216.1,6.1,110.5,108,136,57,56,55.89,8
50.31,265.2,214.4,6.2,115.3,112,140.9,57,56,55.32,8
40.19,267.5,214.3,5.7,112,108.4,131.5,49,56,56.02,8
53.79,268.7,215,3.2,105.9,91.9,140.9,50.02,56,56.88,8
39.33,270.2,214.6,3.5,108.8,106.3,133,48,56,56.06,8
40.11,270,215.2,2.3,108.4,106.3,129.5,47,56,59.25,8
40.32,270.3,214.2,2,114.9,110.5,133,49,56,56.47,8
51.86,265.3,215,5.6,122,116.7,138.5,57,56,56.34,8
40.48,266.4,215,6,112,109.4,135,57,56,56.1,8
46.05,266.6,214.3,5,114.9,110.7,141.4,49,56,55.69,8
51.86,266.3,215.9,5.2,114.7,110.9,139.9,47,56,55.32,8
50.1,269.6,215,3.7,122.7,116.9,140.4,49,56,56.51,8
40.56,270.2,215,2,112.9,108.6,135,49,56,56.18,8
45.19,266.8,214.7,6,112,109.6,136.5,57,56,54.99,8
65.17,271.1,213.7,1.3,107.1,85.6,134.5,57,56,57.9,8
50.68,265.7,214.7,5.6,119.7,116,138,56,56,55.61,8
40.48,268.1,215.1,3.6,112,108.2,136.5,49,56,56.14,8
49.86,266.7,215.6,4.9,115.1,112,139.4,56,56,54.99,8
49.9,267.1,217.6,3.8,112.9,110.3,132.5,56,56,54.95,8
45.19,268.2,214.6,6.2,113.3,110.9,137,57,56,54.99,8
49.98,262.7,214.8,6.6,117.1,113.6,140.9,57,56,55.44,8
50.27,264.8,216.1,6.2,115.3,111.6,140.4,49.59,56,55.32,8
49.61,265.3,214.9,4.6,120.9,116.4,136,56,56,55.73,8
49.98,264.2,215.6,6.1,117.1,113.6,138.5,57,56,55.48,8
44.82,269.7,214.2,3.4,109,106.9,131,47.41,56,55.24,8
45.43,266.1,215.4,6.2,113.6,110.3,137.5,53,56,55.44,8
50.35,268.7,214.2,1.9,122.5,116.4,139.4,49,56,56.43,8
45.68,267.4,214.6,5.7,115.6,112.7,138.5,57,56,55.36,8
40.32,266.9,214.7,6,110.5,108.2,136.5,57,56,55.85,8
50.63,268.4,215,3.6,117.8,112.9,140.9,49,56,56.1,8
49.45,263.8,215.7,4.3,121.5,116.2,139,48,56,55.73,8
49.94,265.7,216.8,5.4,118.8,115.1,136,56,56,55.4,8
50.02,268,214.8,3.7,122.5,116.9,139.4,49,56,56.47,8
45.15,270.4,214.9,2.5,110.1,107.3,129.5,47,56,55.2,8
40.68,267.6,215.1,4.5,107.3,105.9,133,47,56,59.21,8
45.68,267.9,213.5,6.1,115.6,112.7,135.5,57,56,55.36,8
50.22,264.1,214.1,3.9,114.9,110.7,139.4,47,56,55.44,8
40.15,268.2,214,2.6,108.6,106.5,129.5,47,56,59.29,8
45.43,267.6,213.9,2,117.8,112.4,138.5,49,56,55.81,8
45.84,270.8,215.5,4.7,119.2,114,138,49,56,56.14,8
45.43,266.9,215.4,6,114.9,112,138,57,56,55.16,8
40.52,268.9,215.8,6,110.5,107.7,136.5,57,56,55.89,8
40.11,269.2,215.1,3.9,108,105.9,130.5,48,56,59.05,8
50.22,265.9,214.9,3.9,113.3,107.1,143.4,49,56,55.93,8
40.73,270.3,216.2,2,114.5,109.6,135,49,56,56.38,8
39.95,267.6,214.3,4.1,108.2,106.3,133,48,56,59.09,8
50.72,269.3,214.4,4,122.7,116.7,141.4,49,56,56.47,8
44.29,268.9,215.6,4,110.5,108.2,133.5,51,56,54.99,8
45.15,265.4,214.6,6.1,114.9,111.3,137,53,56,55.48,8
51.04,264.2,217.7,6.2,120.2,115.6,141.4,57,56,56.06,8
50.43,263.9,215.4,6.7,119.5,115.6,141.9,57,56,55.85,8
50.31,275.4,215.2,3.3,114.9,110.7,129,55.85,56,55.12,8
40.03,271.5,214.1,2.4,112.4,109.2,132,48,56,56.47,8
50.8,266.2,214.5,1.8,116,111.3,135,47,56,55.48,8
50.55,267.3,216.4,1.4,119.2,114,134.5,47,56,55.65,8
50.22,265,215.3,5.4,119.5,115.7,138,56,56,55.52,8
49.73,263.9,214.6,4.8,121.2,116.2,138.5,48,56,55.77,8
50.27,269.9,214.7,2.3,114.9,110.7,130.5,47,56,55.07,8
45.15,268.2,215,1.6,115.6,111.1,134.5,48,56,55.52,8
44.25,270.8,213.3,4,109.4,107.3,133,51,56,55.16,8
44.86,269.4,214.3,2.5,113.1,109.4,130,47,56,55.44,8
45.02,268.5,213.4,1.9,116,111.3,132.5,48,56,55.61,8
45.48,270.1,216.1,2,117.6,113.1,135,48,56,55.73,8
40.23,267.4,215.1,4.1,111.8,108.4,136.5,49,56,56.02,8
65.5,271.1,216.4,0,106.7,85.4,77.9,57,56,58.51,8
50.1,267.8,213.4,1.9,119.9,113.8,140.4,49,56,56.34,8
40.32,268.3,213.9,5.5,110.3,108.6,134,57,56,58.84,8
39.78,271.2,214.8,1.7,112.4,108.6,134,49,56,56.26,8
40.03,271.1,215.5,3.2,109.6,107.3,128.5,47,56,59.33,8
43.92,268.3,213.8,3.4,113.1,109.6,135,48,56,55.36,8
45.72,270.4,214.5,2.2,117.4,112,137,49,56,55.69,8
49.9,268.8,214.7,3.5,112.2,109.4,134,56,56,55.12,8
39.54,268.7,215.7,0.9,108.6,106.3,132,48,56,56.06,8
50.31,268.4,214.4,2.1,119.2,113.8,140.9,49,56,56.3,8
49.77,265.5,215.1,5.4,114.5,111.1,136,56,56,54.99,8
45.07,265.6,215.9,4.7,113.3,109.8,138,48,56,55.44,8
45.84,267.8,216.2,2.9,114.2,110.7,138,49,56,55.57,8
46.05,270.5,214.9,4.5,117.6,113.8,135.5,57,56,55.85,8
40.23,265.2,213.8,6.2,110.7,108.4,134,57,56,55.89,8
39.78,271.4,215.4,1.3,112.7,108.6,135.5,49,56,56.26,8
49.86,267.7,214.2,3.8,111.8,109.2,132.5,56,56,55.2,8
50.39,264.2,216.2,3.7,114.9,110.9,137,47,56,55.44,8
39.17,270.9,215.3,3.8,109.2,106.9,133,48,56,55.89,8
44.74,269.6,214.9,3.4,109,107.1,130.5,47.34,56,55.2,8
44.7,269,214.9,3.6,112.7,109.2,137,48,56,55.44,8
50.31,268.1,214.5,1.6,118.3,112.9,134.5,47,56,55.61,8
44.37,269.6,214.7,3.6,112.9,109.2,135,48,56,55.36,8
45.8,267.1,214.5,5,115.1,110.9,140.9,49,56,55.69,8
50.14,266.5,214.5,5.1,116.9,113.8,136.5,56,56,55.2,8
39.87,269.3,215.2,2.4,108.2,106.1,129,47,56,59.25,8
51.21,266.8,215.6,3.7,111.3,103.9,144.9,49,56,56.06,8
40.07,269.6,215.5,2.6,110.7,108,128,47,56,59.41,8
44.66,269.4,215.2,3.6,112.9,109.2,135,48,56,55.4,8
49.98,264.8,215.9,6.1,118.3,114.5,138.5,57,56,55.69,8
45.15,267.9,215.1,1.5,118.1,113.8,134,48,56,55.77,8
40.44,270.6,216.8,1.9,114.9,110.5,135.5,49,56,56.43,8
50.39,265.9,216.4,4.7,114.9,109.6,140.4,49,56,55.89,8
50.51,267.4,214.9,2,117.6,112.4,134,47,56,55.65,8
40.03,269.1,215.3,2.8,110.1,107.5,128.5,47,56,59.37,8
45.43,269.7,215.1,2.2,118.3,112.4,138.5,49,56,55.85,8
50.1,269.5,214.7,0.4,112,109.2,128,47,56,55.2,8
40.89,265.1,213.9,6.3,110.3,107.7,133,57,56,55.89,8
50.59,267.5,215.8,3.2,117.6,112.7,142.4,49,56,56.06,8
45.35,269.1,213.6,2.5,114,110.9,138.5,49,56,55.44,8
39.21,270.1,216,3.4,109.6,107.3,133,48,56,55.77,8
50.22,267.4,214.7,3.7,113.1,110.5,134,56,56,55.03,8
45.02,268.3,215.5,1.6,113.6,109.6,134.5,48,56,55.44,8
45.56,275.4,215.2,3.1,114.2,110.9,139,53.25,56,55.4,8
49.86,265.9,214.8,5.1,114.7,111.6,136.5,56,56,54.99,8
45.8,268.4,215.3,3.3,116.7,111.8,139,49,56,55.69,8
44.21,269.5,214.7,4.3,110.1,108,132.5,51,56,54.99,8
45.97,269.4,214.8,3.6,116,111.6,140.9,49,56,55.65,8
45.76,267.7,214.8,3.5,116.4,111.8,139.4,49,56,55.69,8
45.6,267.1,216.3,6,116.9,113.1,137,53,56,55.77,8
40.68,268.3,215.5,1.7,114.2,109.6,134,49,56,56.38,8
44.66,268.5,215.4,3.8,112.9,109,136,48,56,55.4,8
45.84,267.6,214.8,3.1,116.4,112,140.9,49,56,55.69,8
44.25,269,215.3,4.1,110.3,107.7,131.5,51,56,54.99,8
44.33,269.8,214.8,3.8,109.2,107.1,131.5,51,56,55.24,8
39.95,267.2,214.5,2.8,111.8,109,138.5,49,56,55.85,8
45.02,271.1,216.9,2.1,110.5,107.5,129,47,56,55.16,8
45.31,266.7,213.7,6.1,115.1,111.6,138.5,53,56,55.52,8
45.64,266.5,214.2,5.5,115.6,111.3,141.4,49,56,55.69,8
40.44,268.4,214.4,2.8,111.3,108.8,135.5,49,56,55.93,8
39.99,268,214.7,6,109,106.9,133,57,56,59.05,8
50.72,265.6,215.6,5.4,119.9,115.7,136.5,56,56,55.61,8
50.8,268.5,216,3.3,118.3,113.1,142.4,49,56,56.3,8
39.99,269,215.1,3.1,111.6,109.2,136.5,49,56,55.85,8
40.28,268.6,213.3,4.3,107.5,105.9,130,48,56,59.09,8
40.6,268.2,214.8,1.7,114.7,110.1,134.5,49,56,56.38,8
50.27,269.9,215.1,1.6,114.5,110.5,129,47,56,55.12,8
44.16,269,214.3,4.1,110.1,107.7,132.5,51,56,54.99,8
45.43,266.1,215.8,6.2,113.8,110.1,138,53,56,55.44,8
44.33,267,214.6,3.5,113.1,109.6,139,48,56,55.32,8
50.76,264.5,214.4,3.9,114.7,111.1,139.4,47,56,55.36,8
40.19,266.5,215.9,4.2,107.7,105.9,132,48,56,59.09,8
40.11,269.9,214.1,1.9,112.7,109.6,129.5,48,56,57.08,8
40.07,267.7,215.4,2.2,110.7,108.2,130,47,56,59.41,8
40.68,266.9,215,4.1,111.8,108.4,137.5,49,56,56.02,8
39.33,270.6,215.9,4,108.8,106.3,132.5,48,56,56.02,8
46.01,266.1,216.4,5,114.9,110.5,139.4,49,56,55.69,8
39.87,267.7,214.2,3.4,112,108.4,137,49,56,56.14,8
45.27,269.5,216.1,2,116.9,112.7,134,48,56,55.69,8
45.76,267.3,215.2,3.3,116.4,111.8,139.9,49,56,55.69,8
45.11,269.4,214.9,3.9,113.1,109.8,137,48,56,55.36,8
44.29,269.9,215.9,4.3,110.3,108.2,132,51,56,54.95,8
45.52,266.4,215.5,3.5,116,111.6,139,49,56,55.65,8
44.94,269.1,214.4,3.9,113.3,109.6,136,48,56,55.36,8
50.02,270.6,215.3,2.8,112.2,109.2,130,47,56,54.99,8
50.1,265.8,214.4,0,115.3,111.1,134.5,47,56,55.52,8
50.22,265.7,213.4,3.9,114.9,110.9,139.4,47,56,55.44,8
50.31,270.9,216.2,2,114.2,110.3,130,47,56,55.12,8
44.21,268.9,215.1,3.7,109.8,107.3,131,51,56,55.07,8
40.4,264.8,214.7,6.2,111.6,108.8,134.5,57,56,55.93,8
50.76,266.4,213.9,3.5,117.8,112.9,141.4,49,56,56.18,8
50.8,266.6,213.8,3.5,118.5,113.3,140.9,49,56,56.22,8
45.19,267.9,216.4,6,113.3,110.7,135.5,57,56,54.99,8
40.48,269.9,214.6,2,114.9,110.3,135,49,56,56.38,8
40.19,270.4,213.9,1.8,110.7,107.7,131,48,56,56.1,8
46.01,267.2,216.4,3.2,114.7,110.7,140.4,49,56,55.69,8
40.32,267.6,216.3,4.6,108.6,106.5,133,48,56,59,8
41.34,268.3,216.9,5,112.4,109.8,135.5,49,56,55.69,8
50.43,269.1,213.9,2,121.2,115.1,141.4,49,56,56.38,8
40.4,268.7,214.6,3.8,112,108.6,136.5,49,56,56.02,8
45.23,266.6,215.5,5.8,112.2,109.6,138,57,56,54.99,8
40.11,269.9,216.3,2.6,109,106.3,128.5,47,56,59.29,8
45.72,267.8,216.1,5.2,115.6,111.1,139.4,49,56,55.69,8
50.43,270,214.6,2.5,122,115.6,140.4,49,56,56.43,8
40.03,267.3,214.7,5.5,109,107.3,134,57,56,59,8
50.43,270.5,215.5,2.7,112.7,109.4,129,47,56,54.95,8
39.99,268.4,214.8,5.5,109.2,107.1,134,57,56,59.05,8
49.9,270.9,214.8,1.6,112.2,109.2,128.5,47,56,55.03,8
65.5,269.6,215.3,0.1,105.5,85.6,59.1,57,56,60.48,8
50.35,267.2,214.6,1.9,122.5,116.4,139.9,49,56,56.43,8
39.33,269.5,215.5,3.8,108.8,106.5,132.5,48,56,56.02,8
50.31,266.1,215.3,4.9,119.5,115.6,138.5,56,56,55.52,8
39.87,271.9,215.2,1.5,110.3,107.1,131,48,56,56.06,8
38.84,268.1,215.1,3.7,109.8,107.3,134.5,48,56,55.81,8
40.6,267,215.4,6.1,110.3,108,135,57,56,55.89,8
40.07,267.9,214.3,6,109.2,107.3,135.5,57,56,59,8
49.98,266.1,215.4,6.3,116.9,113.1,139,57,56,55.4,8
45.27,268.5,213,1.8,117.8,113.6,133.5,48,56,55.77,8
45.68,269.7,214.6,2.4,117.1,112,139,49,56,55.69,8
50.39,268.3,214.4,1.7,122.2,116.2,140.4,49,56,56.43,8
40.56,270.9,215.6,1.8,109,106.5,131,48,56,56.06,8
50.31,269.5,214.3,1.7,123,116.9,139.4,49,56,56.51,8
44.66,268.9,215.4,3.6,112.7,109.2,135,48,56,55.36,8
40.6,265.5,216.8,6.4,109.8,107.7,136,57,56,55.89,8
45.72,275.4,215.4,4,114.2,110.9,140.4,53.41,56,55.36,8
40.11,270.1,215.1,2.6,108.8,106.5,127.5,47,56,59.29,8
44.41,269.6,215.4,3.4,112.9,109.4,135.5,48,56,55.36,8
50.59,267.1,216.5,3.2,117.6,112.4,140.4,49,56,56.02,8
44.82,271.9,214.8,2.5,112.9,109.6,129.5,47,56,55.44,8
40.32,270.4,214.6,2.2,109.6,106.7,131.5,48,56,56.06,8
50.63,268.7,214.5,2.3,118.5,113.3,139.4,49,56,56.26,8
44.45,270,214.8,3.6,112.7,109.4,136.5,48,56,55.36,8
46.62,268.1,215,4.3,111.8,109.2,135.5,51,56,54.99,8
45.23,269.7,214.2,2.2,119.7,113.8,138,49,56,56.06,8
40.03,268.1,214.9,3.9,108,106.1,130,48,56,59.05,8
40.4,267.6,215.2,4.5,107.5,105.9,132.5,48,56,59.17,8
39.37,270.8,214.4,3.8,108.6,106.3,132,48,56,56.1,8
44.37,267.7,215.8,3.5,112.9,109.2,136.5,48,56,55.32,8
40.03,271.3,216.1,2.1,112.4,109,131,48,56,56.26,8
40.64,269.4,214.6,4.2,107.5,105.7,132.5,48,56,59.21,8
